Nome;Número
Sucesso14253;+258865839721
Sucesso14254;+258864341533
Sucesso14255;+258866222025
Sucesso14256;+258865045846
Sucesso14257;+258868006263
Sucesso14258;+258862789574
Sucesso14259;+258864202763
Sucesso14260;+258861876228
Sucesso14261;+258867879462
Sucesso14262;+258861499343
Sucesso14263;+258869634606
Sucesso14264;+258868030208
Sucesso14265;+258865336488
Sucesso14266;+258863025623
Sucesso14267;+258868217403
Sucesso14268;+258868326786
Sucesso14269;+258865260159
Sucesso14270;+258867629825
Sucesso14271;+258866539174
Sucesso14272;+258861952740
Sucesso14273;+258864931866
Sucesso14274;+258861902711
Sucesso14275;+258861559584
Sucesso14276;+258861449084
Sucesso14277;+258863946276
Sucesso14278;+258869935361
Sucesso14279;+258868323924
Sucesso14280;+258865006457
Sucesso14281;+258868443510
Sucesso14282;+258864696251
Sucesso14283;+258863151886
Sucesso14284;+258866681245
Sucesso14285;+258864161648
Sucesso14286;+258867324644
Sucesso14287;+258868340997
Sucesso14288;+258869130034
Sucesso14289;+258865720280
Sucesso14290;+258865646361
Sucesso14291;+258863379741
Sucesso14292;+258863103002
Sucesso14293;+258862984034
Sucesso14294;+258867930666
Sucesso14295;+258868441708
Sucesso14296;+258866347896
Sucesso14297;+258866814356
Sucesso14298;+258866335173
Sucesso14299;+258864998878
Sucesso14300;+258861801325
Sucesso14301;+258865890604
Sucesso14302;+258862691126
Sucesso14303;+258861698934
Sucesso14304;+258867239193
Sucesso14305;+258869670311
Sucesso14306;+258861741791
Sucesso14307;+258865503348
Sucesso14308;+258863300365
Sucesso14309;+258866867535
Sucesso14310;+258862660650
Sucesso14311;+258864893491
Sucesso14312;+258864456860
Sucesso14313;+258862958180
Sucesso14314;+258868673537
Sucesso14315;+258868866021
Sucesso14316;+258867749798
Sucesso14317;+258867531953
Sucesso14318;+258864973807
Sucesso14319;+258867578449
Sucesso14320;+258862182535
Sucesso14321;+258864325069
Sucesso14322;+258868233261
Sucesso14323;+258867976711
Sucesso14324;+258864544783
Sucesso14325;+258864908446
Sucesso14326;+258869080849
Sucesso14327;+258868887474
Sucesso14328;+258866685234
Sucesso14329;+258867276632
Sucesso14330;+258868536777
Sucesso14331;+258864099657
Sucesso14332;+258862084468
Sucesso14333;+258862138062
Sucesso14334;+258862726411
Sucesso14335;+258869931187
Sucesso14336;+258864395501
Sucesso14337;+258861237401
Sucesso14338;+258863122507
Sucesso14339;+258869470331
Sucesso14340;+258861148159
Sucesso14341;+258868932700
Sucesso14342;+258861840625
Sucesso14343;+258862974731
Sucesso14344;+258865887662
Sucesso14345;+258865591593
Sucesso14346;+258861799795
Sucesso14347;+258861252281
Sucesso14348;+258861279708
Sucesso14349;+258868312606
Sucesso14350;+258861105144
Sucesso14351;+258861204949
Sucesso14352;+258865905761
Sucesso14353;+258862908765
Sucesso14354;+258866122952
Sucesso14355;+258865331589
Sucesso14356;+258868281367
Sucesso14357;+258869820140
Sucesso14358;+258864387382
Sucesso14359;+258867013307
Sucesso14360;+258861338590
Sucesso14361;+258862946359
Sucesso14362;+258861410621
Sucesso14363;+258868309882
Sucesso14364;+258866232765
Sucesso14365;+258866960915
Sucesso14366;+258866925858
Sucesso14367;+258862352330
Sucesso14368;+258867869054
Sucesso14369;+258863199749
Sucesso14370;+258869894343
Sucesso14371;+258868999599
Sucesso14372;+258864345343
Sucesso14373;+258869788316
Sucesso14374;+258862273364
Sucesso14375;+258862889257
Sucesso14376;+258861734735
Sucesso14377;+258864618257
Sucesso14378;+258866740974
Sucesso14379;+258867159511
Sucesso14380;+258863663788
Sucesso14381;+258862578456
Sucesso14382;+258868655963
Sucesso14383;+258863679338
Sucesso14384;+258861772868
Sucesso14385;+258869166591
Sucesso14386;+258867076927
Sucesso14387;+258867359969
Sucesso14388;+258865392119
Sucesso14389;+258866248560
Sucesso14390;+258869634295
Sucesso14391;+258867932407
Sucesso14392;+258861095418
Sucesso14393;+258864154504
Sucesso14394;+258868738550
Sucesso14395;+258867782332
Sucesso14396;+258865978852
Sucesso14397;+258865592157
Sucesso14398;+258869187480
Sucesso14399;+258865058705
Sucesso14400;+258867399828
Sucesso14401;+258865806456
Sucesso14402;+258861714208
Sucesso14403;+258861035361
Sucesso14404;+258864498007
Sucesso14405;+258869061899
Sucesso14406;+258862190673
Sucesso14407;+258868559210
Sucesso14408;+258864557388
Sucesso14409;+258866104889
Sucesso14410;+258862778957
Sucesso14411;+258865615441
Sucesso14412;+258867791123
Sucesso14413;+258864193923
Sucesso14414;+258863403484
Sucesso14415;+258863241424
Sucesso14416;+258862410735
Sucesso14417;+258864136004
Sucesso14418;+258861966257
Sucesso14419;+258865344422
Sucesso14420;+258866039719
Sucesso14421;+258864245264
Sucesso14422;+258869247650
Sucesso14423;+258868469492
Sucesso14424;+258869940072
Sucesso14425;+258863570828
Sucesso14426;+258864772819
Sucesso14427;+258861185433
Sucesso14428;+258868065639
Sucesso14429;+258868199943
Sucesso14430;+258868195869
Sucesso14431;+258866529115
Sucesso14432;+258866044190
Sucesso14433;+258867170438
Sucesso14434;+258861456554
Sucesso14435;+258867589580
Sucesso14436;+258866827734
Sucesso14437;+258867828361
Sucesso14438;+258864323248
Sucesso14439;+258869717064
Sucesso14440;+258861807724
Sucesso14441;+258865985577
Sucesso14442;+258867537906
Sucesso14443;+258864847875
Sucesso14444;+258868498043
Sucesso14445;+258863527476
Sucesso14446;+258862110466
Sucesso14447;+258865337604
Sucesso14448;+258866540895
Sucesso14449;+258861594469
Sucesso14450;+258863942235
Sucesso14451;+258864233854
Sucesso14452;+258862205522
Sucesso14453;+258863398850
Sucesso14454;+258865103247
Sucesso14455;+258864382339
Sucesso14456;+258861151711
Sucesso14457;+258867757469
Sucesso14458;+258867218334
Sucesso14459;+258867575906
Sucesso14460;+258865106359
Sucesso14461;+258864121587
Sucesso14462;+258863697607
Sucesso14463;+258866207768
Sucesso14464;+258865878702
Sucesso14465;+258864049873
Sucesso14466;+258867076282
Sucesso14467;+258868164806
Sucesso14468;+258869388452
Sucesso14469;+258867299955
Sucesso14470;+258864330736
Sucesso14471;+258869702968
Sucesso14472;+258868554537
Sucesso14473;+258864030844
Sucesso14474;+258866905764
Sucesso14475;+258864539704
Sucesso14476;+258869020772
Sucesso14477;+258869872622
Sucesso14478;+258868092834
Sucesso14479;+258868537665
Sucesso14480;+258869075782
Sucesso14481;+258869196584
Sucesso14482;+258864199786
Sucesso14483;+258861939905
Sucesso14484;+258865779183
Sucesso14485;+258862727737
Sucesso14486;+258865597711
Sucesso14487;+258863362143
Sucesso14488;+258863755097
Sucesso14489;+258863468505
Sucesso14490;+258863306933
Sucesso14491;+258863477607
Sucesso14492;+258867626774
Sucesso14493;+258861611359
Sucesso14494;+258863009369
Sucesso14495;+258868456410
Sucesso14496;+258862405936
Sucesso14497;+258861258379
Sucesso14498;+258867060848
Sucesso14499;+258866057916
Sucesso14500;+258863115636
Sucesso14501;+258868799813
Sucesso14502;+258865492461
Sucesso14503;+258862974518
Sucesso14504;+258867848619
Sucesso14505;+258862825346
Sucesso14506;+258864819299
Sucesso14507;+258862784475
Sucesso14508;+258869633672
Sucesso14509;+258867704601
Sucesso14510;+258863932996
Sucesso14511;+258865068125
Sucesso14512;+258863446357
Sucesso14513;+258862296052
Sucesso14514;+258864481231
Sucesso14515;+258861850149
Sucesso14516;+258868470032
Sucesso14517;+258862033107
Sucesso14518;+258863761890
Sucesso14519;+258867376573
Sucesso14520;+258863743020
Sucesso14521;+258866938546
Sucesso14522;+258866753696
Sucesso14523;+258863219317
Sucesso14524;+258861581552
Sucesso14525;+258861866599
Sucesso14526;+258865240539
Sucesso14527;+258864539904
Sucesso14528;+258866449850
Sucesso14529;+258865503769
Sucesso14530;+258866366312
Sucesso14531;+258864666078
Sucesso14532;+258865036861
Sucesso14533;+258861922299
Sucesso14534;+258861070743
Sucesso14535;+258862498945
Sucesso14536;+258862974004
Sucesso14537;+258866810445
Sucesso14538;+258869980694
Sucesso14539;+258868033147
Sucesso14540;+258861522495
Sucesso14541;+258865217615
Sucesso14542;+258868936305
Sucesso14543;+258868887979
Sucesso14544;+258862362575
Sucesso14545;+258867444480
Sucesso14546;+258865036383
Sucesso14547;+258865130772
Sucesso14548;+258868684155
Sucesso14549;+258868049412
Sucesso14550;+258865159487
Sucesso14551;+258862718488
Sucesso14552;+258866374334
Sucesso14553;+258867839746
Sucesso14554;+258866125999
Sucesso14555;+258866842854
Sucesso14556;+258869845513
Sucesso14557;+258869750208
Sucesso14558;+258861930735
Sucesso14559;+258861996153
Sucesso14560;+258868086675
Sucesso14561;+258862490990
Sucesso14562;+258867418832
Sucesso14563;+258867302190
Sucesso14564;+258866475682
Sucesso14565;+258869633804
Sucesso14566;+258861519455
Sucesso14567;+258869557667
Sucesso14568;+258861982948
Sucesso14569;+258867790831
Sucesso14570;+258861273721
Sucesso14571;+258861922609
Sucesso14572;+258865393070
Sucesso14573;+258865242733
Sucesso14574;+258864512178
Sucesso14575;+258861659227
Sucesso14576;+258867981316
Sucesso14577;+258866839967
Sucesso14578;+258862850598
Sucesso14579;+258862678510
Sucesso14580;+258867698318
Sucesso14581;+258865247612
Sucesso14582;+258866153587
Sucesso14583;+258861413199
Sucesso14584;+258862024812
Sucesso14585;+258866166190
Sucesso14586;+258866193761
Sucesso14587;+258861483433
Sucesso14588;+258862840757
Sucesso14589;+258866885060
Sucesso14590;+258865677542
Sucesso14591;+258861515063
Sucesso14592;+258868822911
Sucesso14593;+258864358056
Sucesso14594;+258861895154
Sucesso14595;+258864725850
Sucesso14596;+258863783072
Sucesso14597;+258867161930
Sucesso14598;+258868753624
Sucesso14599;+258865597419
Sucesso14600;+258865879728
Sucesso14601;+258863352136
Sucesso14602;+258868092029
Sucesso14603;+258862360101
Sucesso14604;+258861757525
Sucesso14605;+258861342578
Sucesso14606;+258861983577
Sucesso14607;+258861339551
Sucesso14608;+258861422606
Sucesso14609;+258861727341
Sucesso14610;+258866132921
Sucesso14611;+258867743939
Sucesso14612;+258864404321
Sucesso14613;+258865303385
Sucesso14614;+258866834557
Sucesso14615;+258869026498
Sucesso14616;+258862884918
Sucesso14617;+258868664503
Sucesso14618;+258863149075
Sucesso14619;+258867284102
Sucesso14620;+258869724034
Sucesso14621;+258864915875
Sucesso14622;+258867809581
Sucesso14623;+258869379912
Sucesso14624;+258861631631
Sucesso14625;+258868838508
Sucesso14626;+258865634016
Sucesso14627;+258866428599
Sucesso14628;+258862626934
Sucesso14629;+258869998724
Sucesso14630;+258866289706
Sucesso14631;+258862149763
Sucesso14632;+258861502691
Sucesso14633;+258866775120
Sucesso14634;+258867468973
Sucesso14635;+258863886295
Sucesso14636;+258867894048
Sucesso14637;+258863359529
Sucesso14638;+258861756974
Sucesso14639;+258863705017
Sucesso14640;+258865358873
Sucesso14641;+258867263822
Sucesso14642;+258863125403
Sucesso14643;+258861678893
Sucesso14644;+258868875034
Sucesso14645;+258863858190
Sucesso14646;+258869119428
Sucesso14647;+258863298111
Sucesso14648;+258867796190
Sucesso14649;+258861178307
Sucesso14650;+258868486618
Sucesso14651;+258869287957
Sucesso14652;+258865422095
Sucesso14653;+258861160137
Sucesso14654;+258862601626
Sucesso14655;+258864688060
Sucesso14656;+258867458865
Sucesso14657;+258864323414
Sucesso14658;+258862320134
Sucesso14659;+258869925578
Sucesso14660;+258862300785
Sucesso14661;+258865803454
Sucesso14662;+258867390050
Sucesso14663;+258862328294
Sucesso14664;+258866059584
Sucesso14665;+258868823436
Sucesso14666;+258863017026
Sucesso14667;+258863958224
Sucesso14668;+258861293463
Sucesso14669;+258868311510
Sucesso14670;+258868200411
Sucesso14671;+258869383475
Sucesso14672;+258868931606
Sucesso14673;+258862677152
Sucesso14674;+258866954690
Sucesso14675;+258861610566
Sucesso14676;+258863550026
Sucesso14677;+258863058985
Sucesso14678;+258868546075
Sucesso14679;+258863071931
Sucesso14680;+258864836565
Sucesso14681;+258861570456
Sucesso14682;+258865008707
Sucesso14683;+258868351821
Sucesso14684;+258869218017
Sucesso14685;+258861063018
Sucesso14686;+258869309575
Sucesso14687;+258866174887
Sucesso14688;+258869140795
Sucesso14689;+258867610487
Sucesso14690;+258863466464
Sucesso14691;+258869569520
Sucesso14692;+258864672175
Sucesso14693;+258866090234
Sucesso14694;+258868338152
Sucesso14695;+258867373690
Sucesso14696;+258861382192
Sucesso14697;+258865048050
Sucesso14698;+258861924110
Sucesso14699;+258864635959
Sucesso14700;+258863717665
Sucesso14701;+258861384871
Sucesso14702;+258862536796
Sucesso14703;+258862642306
Sucesso14704;+258865753575
Sucesso14705;+258863401974
Sucesso14706;+258868796693
Sucesso14707;+258862739923
Sucesso14708;+258867150367
Sucesso14709;+258866224526
Sucesso14710;+258862720750
Sucesso14711;+258861242174
Sucesso14712;+258867693605
Sucesso14713;+258867021807
Sucesso14714;+258866405797
Sucesso14715;+258868769227
Sucesso14716;+258861342769
Sucesso14717;+258864178564
Sucesso14718;+258866924771
Sucesso14719;+258868849901
Sucesso14720;+258862224635
Sucesso14721;+258862436902
Sucesso14722;+258866559915
Sucesso14723;+258862219926
Sucesso14724;+258863691067
Sucesso14725;+258868584335
Sucesso14726;+258863201671
Sucesso14727;+258867334292
Sucesso14728;+258866347691
Sucesso14729;+258869521946
Sucesso14730;+258866210729
Sucesso14731;+258864496194
Sucesso14732;+258864514792
Sucesso14733;+258867117274
Sucesso14734;+258864704238
Sucesso14735;+258863818549
Sucesso14736;+258866903744
Sucesso14737;+258863147954
Sucesso14738;+258866597767
Sucesso14739;+258867222936
Sucesso14740;+258861619969
Sucesso14741;+258869539760
Sucesso14742;+258865347340
Sucesso14743;+258869917202
Sucesso14744;+258864984416
Sucesso14745;+258861024335
Sucesso14746;+258864634831
Sucesso14747;+258868899833
Sucesso14748;+258863084188
Sucesso14749;+258865897816
Sucesso14750;+258868480902
Sucesso14751;+258867775206
Sucesso14752;+258862680152
Sucesso14753;+258863133333
Sucesso14754;+258868837480
Sucesso14755;+258861646313
Sucesso14756;+258868068398
Sucesso14757;+258866271372
Sucesso14758;+258868445808
Sucesso14759;+258867688924
Sucesso14760;+258862083264
Sucesso14761;+258869939258
Sucesso14762;+258865522449
Sucesso14763;+258865978512
Sucesso14764;+258869406181
Sucesso14765;+258864640895
Sucesso14766;+258868528818
Sucesso14767;+258868084683
Sucesso14768;+258867561701
Sucesso14769;+258866263307
Sucesso14770;+258864851282
Sucesso14771;+258869850365
Sucesso14772;+258868960796
Sucesso14773;+258868332856
Sucesso14774;+258865071185
Sucesso14775;+258866581299
Sucesso14776;+258863514666
Sucesso14777;+258862669445
Sucesso14778;+258861391945
Sucesso14779;+258868354296
Sucesso14780;+258869948127
Sucesso14781;+258866824963
Sucesso14782;+258868702740
Sucesso14783;+258868813335
Sucesso14784;+258867218908
Sucesso14785;+258868418006
Sucesso14786;+258861378711
Sucesso14787;+258863211742
Sucesso14788;+258861732108
Sucesso14789;+258862606449
Sucesso14790;+258865395511
Sucesso14791;+258861593232
Sucesso14792;+258868346667
Sucesso14793;+258868161236
Sucesso14794;+258861298014
Sucesso14795;+258863134660
Sucesso14796;+258868008945
Sucesso14797;+258865732111
Sucesso14798;+258863161295
Sucesso14799;+258864478183
Sucesso14800;+258861065216
Sucesso14801;+258864778918
Sucesso14802;+258863334379
Sucesso14803;+258867174149
Sucesso14804;+258869224772
Sucesso14805;+258865477169
Sucesso14806;+258865192657
Sucesso14807;+258863487889
Sucesso14808;+258867937087
Sucesso14809;+258862815474
Sucesso14810;+258869143935
Sucesso14811;+258863096941
Sucesso14812;+258868590611
Sucesso14813;+258867840208
Sucesso14814;+258863335860
Sucesso14815;+258865218190
Sucesso14816;+258868988713
Sucesso14817;+258862829490
Sucesso14818;+258867954326
Sucesso14819;+258867878997
Sucesso14820;+258861449583
Sucesso14821;+258865200878
Sucesso14822;+258862296243
Sucesso14823;+258861889340
Sucesso14824;+258863484949
Sucesso14825;+258867394386
Sucesso14826;+258865978956
Sucesso14827;+258868477629
Sucesso14828;+258868361310
Sucesso14829;+258862546534
Sucesso14830;+258864147216
Sucesso14831;+258869270195
Sucesso14832;+258862466456
Sucesso14833;+258863013435
Sucesso14834;+258862236273
Sucesso14835;+258868387663
Sucesso14836;+258868973926
Sucesso14837;+258866938306
Sucesso14838;+258865613250
Sucesso14839;+258866137951
Sucesso14840;+258861438945
Sucesso14841;+258868717499
Sucesso14842;+258865149474
Sucesso14843;+258861956898
Sucesso14844;+258869884072
Sucesso14845;+258862508124
Sucesso14846;+258865862057
Sucesso14847;+258866285878
Sucesso14848;+258867943964
Sucesso14849;+258863345932
Sucesso14850;+258868632159
Sucesso14851;+258868810992
Sucesso14852;+258864482155
Sucesso14853;+258863265063
Sucesso14854;+258865453806
Sucesso14855;+258867865682
Sucesso14856;+258868803604
Sucesso14857;+258864397152
Sucesso14858;+258869455022
Sucesso14859;+258863029850
Sucesso14860;+258864216348
Sucesso14861;+258861408255
Sucesso14862;+258866086061
Sucesso14863;+258866064219
Sucesso14864;+258861530570
Sucesso14865;+258863128624
Sucesso14866;+258862127427
Sucesso14867;+258868513344
Sucesso14868;+258861989991
Sucesso14869;+258867597775
Sucesso14870;+258867394451
Sucesso14871;+258865505749
Sucesso14872;+258869345819
Sucesso14873;+258863443027
Sucesso14874;+258869210211
Sucesso14875;+258868315628
Sucesso14876;+258867907350
Sucesso14877;+258861657019
Sucesso14878;+258868416726
Sucesso14879;+258867858944
Sucesso14880;+258865668360
Sucesso14881;+258865742954
Sucesso14882;+258861983220
Sucesso14883;+258867233381
Sucesso14884;+258863005249
Sucesso14885;+258863437800
Sucesso14886;+258868415070
Sucesso14887;+258869030142
Sucesso14888;+258865183602
Sucesso14889;+258866413606
Sucesso14890;+258865753706
Sucesso14891;+258869679107
Sucesso14892;+258866643960
Sucesso14893;+258869662313
Sucesso14894;+258869827943
Sucesso14895;+258867893954
Sucesso14896;+258869066931
Sucesso14897;+258867052818
Sucesso14898;+258861535180
Sucesso14899;+258868346552
Sucesso14900;+258869273245
Sucesso14901;+258865719828
Sucesso14902;+258861006550
Sucesso14903;+258869365684
Sucesso14904;+258861378392
Sucesso14905;+258867835919
Sucesso14906;+258864289872
Sucesso14907;+258865563058
Sucesso14908;+258866963194
Sucesso14909;+258863296096
Sucesso14910;+258865927085
Sucesso14911;+258863667860
Sucesso14912;+258867134265
Sucesso14913;+258866736721
Sucesso14914;+258867260731
Sucesso14915;+258862641156
Sucesso14916;+258869698804
Sucesso14917;+258861445367
Sucesso14918;+258862273918
Sucesso14919;+258862776374
Sucesso14920;+258867070240
Sucesso14921;+258862431418
Sucesso14922;+258869684695
Sucesso14923;+258862900752
Sucesso14924;+258863822120
Sucesso14925;+258863433826
Sucesso14926;+258868506284
Sucesso14927;+258861833131
Sucesso14928;+258863749462
Sucesso14929;+258862305034
Sucesso14930;+258866216896
Sucesso14931;+258867279673
Sucesso14932;+258864763929
Sucesso14933;+258865589384
Sucesso14934;+258865858395
Sucesso14935;+258865707097
Sucesso14936;+258863113910
Sucesso14937;+258868076498
Sucesso14938;+258866438895
Sucesso14939;+258861339560
Sucesso14940;+258862123062
Sucesso14941;+258868603349
Sucesso14942;+258867137576
Sucesso14943;+258866230882
Sucesso14944;+258862521067
Sucesso14945;+258862617030
Sucesso14946;+258862590377
Sucesso14947;+258869977134
Sucesso14948;+258864885743
Sucesso14949;+258864707871
Sucesso14950;+258865797285
Sucesso14951;+258865752527
Sucesso14952;+258867228727
Sucesso14953;+258862352866
Sucesso14954;+258865856119
Sucesso14955;+258868588793
Sucesso14956;+258868553451
Sucesso14957;+258869058256
Sucesso14958;+258865508635
Sucesso14959;+258865894672
Sucesso14960;+258864966106
Sucesso14961;+258868790109
Sucesso14962;+258865051568
Sucesso14963;+258863385860
Sucesso14964;+258864729180
Sucesso14965;+258864519156
Sucesso14966;+258863600066
Sucesso14967;+258861199352
Sucesso14968;+258863334706
Sucesso14969;+258866086985
Sucesso14970;+258867009580
Sucesso14971;+258863974949
Sucesso14972;+258869499538
Sucesso14973;+258865685958
Sucesso14974;+258863234205
Sucesso14975;+258861327678
Sucesso14976;+258861552761
Sucesso14977;+258863581422
Sucesso14978;+258867082513
Sucesso14979;+258869736126
Sucesso14980;+258869753426
Sucesso14981;+258863186489
Sucesso14982;+258869048701
Sucesso14983;+258865652646
Sucesso14984;+258867503035
Sucesso14985;+258862396769
Sucesso14986;+258869444000
Sucesso14987;+258861472858
Sucesso14988;+258868334199
Sucesso14989;+258863641313
Sucesso14990;+258866631850
Sucesso14991;+258868144961
Sucesso14992;+258861442531
Sucesso14993;+258868612425
Sucesso14994;+258868510388
Sucesso14995;+258862345928
Sucesso14996;+258861083862
Sucesso14997;+258862164165
Sucesso14998;+258869823787
Sucesso14999;+258868016652
Sucesso15000;+258869288625
Sucesso15001;+258867743568
Sucesso15002;+258861908556
Sucesso15003;+258869081344
Sucesso15004;+258868940693
Sucesso15005;+258867566592
Sucesso15006;+258863400858
Sucesso15007;+258865232122
Sucesso15008;+258862922110
Sucesso15009;+258866027624
Sucesso15010;+258867517340
Sucesso15011;+258864051690
Sucesso15012;+258866984581
Sucesso15013;+258861237378
Sucesso15014;+258865021882
Sucesso15015;+258866086398
Sucesso15016;+258863781395
Sucesso15017;+258866817002
Sucesso15018;+258868261043
Sucesso15019;+258869278283
Sucesso15020;+258864725597
Sucesso15021;+258868694556
Sucesso15022;+258863797238
Sucesso15023;+258868345375
Sucesso15024;+258866323852
Sucesso15025;+258869073271
Sucesso15026;+258861682777
Sucesso15027;+258864284824
Sucesso15028;+258865186674
Sucesso15029;+258861017057
Sucesso15030;+258865843335
Sucesso15031;+258866124487
Sucesso15032;+258863281963
Sucesso15033;+258865228046
Sucesso15034;+258864568818
Sucesso15035;+258867544634
Sucesso15036;+258867648795
Sucesso15037;+258867952657
Sucesso15038;+258869140174
Sucesso15039;+258861977434
Sucesso15040;+258861857499
Sucesso15041;+258866548755
Sucesso15042;+258868081054
Sucesso15043;+258866926278
Sucesso15044;+258869505661
Sucesso15045;+258862454696
Sucesso15046;+258868350760
Sucesso15047;+258862877791
Sucesso15048;+258866250004
Sucesso15049;+258865082704
Sucesso15050;+258867301547
Sucesso15051;+258863305872
Sucesso15052;+258863098021
Sucesso15053;+258868141152
Sucesso15054;+258864555320
Sucesso15055;+258865112984
Sucesso15056;+258865481768
Sucesso15057;+258861489278
Sucesso15058;+258862738375
Sucesso15059;+258863928533
Sucesso15060;+258866734510
Sucesso15061;+258866476677
Sucesso15062;+258869089942
Sucesso15063;+258865370014
Sucesso15064;+258862487475
Sucesso15065;+258866229858
Sucesso15066;+258866790104
Sucesso15067;+258862375348
Sucesso15068;+258862033668
Sucesso15069;+258865730290
Sucesso15070;+258864100112
Sucesso15071;+258867480752
Sucesso15072;+258863136394
Sucesso15073;+258861846696
Sucesso15074;+258868215644
Sucesso15075;+258863868653
Sucesso15076;+258864123165
Sucesso15077;+258867342081
Sucesso15078;+258867964908
Sucesso15079;+258868614546
Sucesso15080;+258861746753
Sucesso15081;+258865173212
Sucesso15082;+258866489863
Sucesso15083;+258864544261
Sucesso15084;+258868606089
Sucesso15085;+258867230640
Sucesso15086;+258861525148
Sucesso15087;+258861880371
Sucesso15088;+258861721578
Sucesso15089;+258869614416
Sucesso15090;+258862387275
Sucesso15091;+258866260864
Sucesso15092;+258865703761
Sucesso15093;+258865732289
Sucesso15094;+258866714285
Sucesso15095;+258864650413
Sucesso15096;+258867141965
Sucesso15097;+258862254477
Sucesso15098;+258867837451
Sucesso15099;+258869542742
Sucesso15100;+258863089133
Sucesso15101;+258862023743
Sucesso15102;+258862272970
Sucesso15103;+258866235008
Sucesso15104;+258865883999
Sucesso15105;+258864262458
Sucesso15106;+258861653341
Sucesso15107;+258866879622
Sucesso15108;+258865152877
Sucesso15109;+258866108727
Sucesso15110;+258861994422
Sucesso15111;+258867600026
Sucesso15112;+258862761944
Sucesso15113;+258869998882
Sucesso15114;+258863097492
Sucesso15115;+258869419089
Sucesso15116;+258864794026
Sucesso15117;+258866316434
Sucesso15118;+258869486378
Sucesso15119;+258864150597
Sucesso15120;+258865139681
Sucesso15121;+258861676796
Sucesso15122;+258866798858
Sucesso15123;+258862199140
Sucesso15124;+258861725533
Sucesso15125;+258869540529
Sucesso15126;+258861780335
Sucesso15127;+258863744114
Sucesso15128;+258868429891
Sucesso15129;+258862096254
Sucesso15130;+258866839873
Sucesso15131;+258869135426
Sucesso15132;+258869968721
Sucesso15133;+258867365564
Sucesso15134;+258867329862
Sucesso15135;+258868934089
Sucesso15136;+258868303524
Sucesso15137;+258867273453
Sucesso15138;+258865773189
Sucesso15139;+258864383579
Sucesso15140;+258868836175
Sucesso15141;+258862083072
Sucesso15142;+258865502907
Sucesso15143;+258863059420
Sucesso15144;+258862984368
Sucesso15145;+258866906347
Sucesso15146;+258869016545
Sucesso15147;+258863633108
Sucesso15148;+258862145454
Sucesso15149;+258869345856
Sucesso15150;+258867973641
Sucesso15151;+258863716685
Sucesso15152;+258868836689
Sucesso15153;+258864151468
Sucesso15154;+258861098706
Sucesso15155;+258866452810
Sucesso15156;+258863980230
Sucesso15157;+258862889905
Sucesso15158;+258864611956
Sucesso15159;+258865026440
Sucesso15160;+258869291583
Sucesso15161;+258863816495
Sucesso15162;+258869550009
Sucesso15163;+258867171341
Sucesso15164;+258869948031
Sucesso15165;+258867621826
Sucesso15166;+258869798761
Sucesso15167;+258866997946
Sucesso15168;+258868298180
Sucesso15169;+258864008292
Sucesso15170;+258864015107
Sucesso15171;+258868330272
Sucesso15172;+258868260978
Sucesso15173;+258867562090
Sucesso15174;+258863518205
Sucesso15175;+258868979278
Sucesso15176;+258866268838
Sucesso15177;+258869294105
Sucesso15178;+258869604464
Sucesso15179;+258869592593
Sucesso15180;+258865862736
Sucesso15181;+258862141935
Sucesso15182;+258869429887
Sucesso15183;+258867786489
Sucesso15184;+258866306997
Sucesso15185;+258862561696
Sucesso15186;+258866758488
Sucesso15187;+258863132230
Sucesso15188;+258865777243
Sucesso15189;+258862913893
Sucesso15190;+258869298145
Sucesso15191;+258864139612
Sucesso15192;+258864680639
Sucesso15193;+258863707302
Sucesso15194;+258869968243
Sucesso15195;+258862052729
Sucesso15196;+258864916497
Sucesso15197;+258867823038
Sucesso15198;+258866866191
Sucesso15199;+258867596303
Sucesso15200;+258864452528
Sucesso15201;+258869985176
Sucesso15202;+258867660779
Sucesso15203;+258864925236
Sucesso15204;+258867143918
Sucesso15205;+258865847253
Sucesso15206;+258867005432
Sucesso15207;+258867641048
Sucesso15208;+258866169359
Sucesso15209;+258865482823
Sucesso15210;+258863488366
Sucesso15211;+258867336001
Sucesso15212;+258864645794
Sucesso15213;+258862580161
Sucesso15214;+258868125749
Sucesso15215;+258864622357
Sucesso15216;+258866219422
Sucesso15217;+258868250510
Sucesso15218;+258867624952
Sucesso15219;+258867943017
Sucesso15220;+258866462312
Sucesso15221;+258866557711
Sucesso15222;+258861737620
Sucesso15223;+258868633595
Sucesso15224;+258869864521
Sucesso15225;+258868323073
Sucesso15226;+258861946696
Sucesso15227;+258866381990
Sucesso15228;+258865634881
Sucesso15229;+258863247768
Sucesso15230;+258864260889
Sucesso15231;+258866123104
Sucesso15232;+258867587892
Sucesso15233;+258867386625
Sucesso15234;+258869385692
Sucesso15235;+258866599674
Sucesso15236;+258865732348
Sucesso15237;+258867571625
Sucesso15238;+258868564864
Sucesso15239;+258868173563
Sucesso15240;+258866870667
Sucesso15241;+258869639455
Sucesso15242;+258867056975
Sucesso15243;+258864411534
Sucesso15244;+258863414882
Sucesso15245;+258869726115
Sucesso15246;+258861291303
Sucesso15247;+258865119244
Sucesso15248;+258868694608
Sucesso15249;+258862694935
Sucesso15250;+258865396803
Sucesso15251;+258864793793
